"ptt-id","location-datetime-utc","location-latitude","location-longitude","location-quality"
10102,12/19/09 02:37 AM,53.898,-147.898,3
10102,12/19/09 02:37 AM,53.905,-147.879,1
10102,12/19/09 03:33 AM,53.899,-147.823,"A"
10102,12/19/09 04:11 AM,53.952,-147.796,0
10102,12/19/09 04:17 AM,53.952,-147.778,1
10102,12/19/09 05:50 AM,53.949,-147.751,0
10102,12/19/09 05:12 AM,53.963,-147.736,"A"
10102,12/19/09 04:16 AM,53.825,-147.651,"A"
10102,12/20/09 04:49 AM,54.14,-147.504,"A"
10102,12/20/09 02:25 AM,54.13,-147.472,2
10102,12/20/09 02:12 AM,54.131,-147.462,2
10102,12/20/09 03:52 AM,54.154,-147.458,1
10102,12/20/09 03:49 AM,54.152,-147.454,1
10102,12/20/09 04:05 AM,54.153,-147.453,2
10102,12/20/09 03:12 AM,54.139,-147.448,1
10102,12/21/09 02:49 AM,54.113,-147.088,"B"
10102,12/21/09 03:31 AM,54.117,-147.059,"B"
10102,12/21/09 05:09 AM,54.114,-146.966,"B"
10102,12/21/09 03:57 AM,54.123,-146.928,"B"
10102,12/21/09 05:37 AM,54.129,-146.913,"B"
10102,12/21/09 02:26 PM,54.062,-146.548,"B"
10102,12/22/09 02:05 AM,54.06,-146.156,"A"
10102,12/22/09 03:03 AM,54.047,-146.094,"A"
10102,12/22/09 03:41 AM,54.048,-146.06,1
10102,12/22/09 04:47 AM,54.06,-146.057,1
10102,12/22/09 05:45 AM,54.046,-146.036,1
10102,12/22/09 05:24 AM,54.057,-146.017,1
10102,12/22/09 03:39 PM,54.117,-145.935,"A"
10102,12/23/09 03:31 AM,53.961,-145.791,"B"
10102,12/23/09 05:12 AM,53.979,-145.754,"A"
10102,12/23/09 05:20 AM,53.984,-145.73,2
10102,12/23/09 02:05 PM,53.883,-145.257,"B"
10102,12/23/09 03:28 PM,53.881,-145.189,"A"
10102,12/23/09 02:19 PM,53.895,-145.114,0
10102,12/23/09 03:45 PM,53.863,-145.07,2
10102,12/23/09 02:48 PM,53.871,-145.069,1
10102,12/23/09 04:28 PM,53.858,-145.034,3
10102,12/24/09 03:21 AM,53.625,-144.674,"A"
10102,12/24/09 03:23 AM,53.696,-144.579,0
10102,12/24/09 04:58 AM,53.68,-144.524,2
10102,12/25/09 03:05 AM,53.713,-144.092,0
10102,12/25/09 03:33 AM,53.719,-144.004,1
10102,12/25/09 02:54 AM,53.726,-144.001,1
10102,12/25/09 04:33 AM,53.721,-143.947,2
10102,12/25/09 03:47 AM,53.717,-143.928,0
10102,12/25/09 05:27 AM,53.71,-143.913,"A"
10102,12/25/09 02:03 PM,53.581,-143.495,"A"
10102,12/25/09 03:08 PM,53.576,-143.37,0
10102,12/25/09 03:21 PM,53.566,-143.358,2
10102,12/25/09 03:40 PM,53.557,-143.32,2
10102,12/25/09 05:00 PM,53.539,-143.286,1
10102,12/25/09 05:18 PM,53.545,-143.265,0
10102,12/26/09 03:25 AM,53.49,-142.777,"A"
10102,12/26/09 02:31 AM,53.402,-142.725,"B"
10102,12/26/09 03:09 AM,53.401,-142.687,1
10102,12/26/09 04:10 AM,53.395,-142.634,0
10102,12/26/09 04:36 AM,53.386,-142.626,2
10102,12/26/09 05:04 AM,53.384,-142.593,2
10102,12/26/09 05:48 AM,53.357,-142.592,0
10102,12/26/09 03:19 PM,53.314,-142.384,"A"
10102,12/26/09 04:50 PM,53.278,-142.277,1
10102,12/26/09 03:28 PM,53.24,-142.243,"B"
10102,12/26/09 05:12 PM,53.225,-142.241,1
10102,12/27/09 02:43 AM,53.185,-141.8,0
10102,12/27/09 02:43 AM,53.183,-141.787,2
10102,12/27/09 03:06 AM,53.183,-141.743,"A"
10102,12/27/09 03:46 AM,53.169,-141.728,1
10102,12/27/09 04:24 AM,53.156,-141.695,2
10102,12/27/09 04:43 AM,53.156,-141.671,3
10102,12/27/09 05:26 AM,53.143,-141.641,2
10102,12/28/09 02:21 AM,53.255,-141.483,"B"
10102,12/28/09 02:32 AM,53.258,-141.469,2
10102,12/28/09 02:46 AM,53.24,-141.432,"B"
10102,12/28/09 03:24 AM,53.243,-141.409,"A"
10102,12/28/09 04:12 AM,53.244,-141.393,2
10102,12/28/09 04:22 AM,53.249,-141.377,2
10102,12/28/09 05:03 AM,53.237,-141.331,3
10102,12/28/09 02:28 PM,53.107,-141.04,2
10102,12/28/09 02:37 PM,53.1,-141.038,1
10102,12/28/09 02:44 PM,53.097,-141.032,2
10102,12/28/09 04:08 PM,53.065,-140.971,2
10102,12/28/09 05:11 PM,53.061,-140.959,2
10102,12/28/09 03:06 PM,53.091,-140.924,"A"
10102,12/28/09 05:44 PM,53.047,-140.914,0
10102,12/28/09 04:26 PM,53.045,-140.865,0
10102,12/29/09 02:18 AM,53.009,-140.671,1
10102,12/29/09 01:59 AM,52.974,-140.615,"B"
10102,12/29/09 03:36 AM,52.976,-140.594,"B"
10102,12/29/09 04:02 AM,52.968,-140.579,1
10102,12/29/09 03:59 AM,52.969,-140.567,3
10102,12/29/09 04:38 AM,52.958,-140.529,1
10102,12/29/09 05:39 AM,52.937,-140.495,1
10102,12/29/09 02:57 PM,52.776,-140.2,"A"
10102,12/29/09 02:04 PM,52.801,-140.199,"B"
10102,12/29/09 04:15 PM,52.733,-140.126,0
10102,12/29/09 04:48 PM,52.723,-140.113,1
10102,12/30/09 02:07 AM,52.646,-139.906,1
10102,12/30/09 03:12 AM,52.638,-139.885,2
10102,12/30/09 03:40 AM,52.637,-139.885,1
10102,12/30/09 03:45 AM,52.638,-139.883,1
10102,12/30/09 02:21 PM,52.584,-139.827,"A"
10102,12/30/09 02:17 PM,52.588,-139.819,"A"
10102,12/30/09 03:20 PM,52.57,-139.772,"A"
10102,12/30/09 04:03 PM,52.567,-139.763,0
10102,12/30/09 04:57 PM,52.545,-139.686,0
10102,12/30/09 05:30 PM,52.528,-139.67,2
10102,12/30/09 05:42 PM,52.522,-139.662,2
10102,12/31/09 05:01 AM,52.455,-139.542,2
10102,12/31/09 05:18 AM,52.445,-139.518,"A"
10102,12/31/09 05:33 AM,52.454,-139.492,2
10102,12/31/09 02:05 PM,52.335,-139.054,"B"
10102,12/31/09 02:11 PM,52.328,-139.012,"B"
10102,12/31/09 04:35 PM,52.291,-138.928,1
10102,12/31/09 05:41 PM,52.285,-138.922,2
10102,12/31/09 05:32 PM,52.281,-138.916,2
10102,12/31/09 05:09 PM,52.285,-138.902,1
10102,01/01/10 03:31 AM,52.242,-138.712,"A"
10102,01/01/10 04:39 AM,52.243,-138.653,1
10102,01/01/10 05:07 AM,52.261,-138.594,"A"
10102,01/01/10 02:00 PM,52.027,-138.289,"B"
10102,01/01/10 02:27 PM,52.001,-138.157,"A"
10102,01/01/10 03:38 PM,51.993,-138.08,2
10102,01/01/10 04:12 PM,51.983,-138.059,1
10102,01/01/10 04:50 PM,51.96,-138.024,"B"
10102,01/01/10 02:28 PM,51.991,-137.893,"A"
10102,01/02/10 05:53 AM,51.543,-137.785,"B"
10102,01/02/10 02:03 AM,51.737,-137.611,1
10102,01/02/10 03:12 AM,51.707,-137.52,3
10102,01/02/10 03:06 AM,51.737,-137.518,0
10102,01/02/10 04:20 AM,51.672,-137.46,2
10102,01/02/10 04:54 AM,51.668,-137.447,"A"
10102,01/02/10 04:46 AM,51.668,-137.442,2
10102,01/02/10 03:26 PM,51.555,-137.146,3
10102,01/02/10 03:47 PM,51.558,-137.14,1
10102,01/02/10 05:08 PM,51.563,-137.127,3
10102,01/02/10 04:55 PM,51.561,-137.126,1
10102,01/03/10 02:45 AM,51.576,-136.843,"A"
10102,01/03/10 03:00 AM,51.545,-136.788,2
10102,01/03/10 03:15 AM,51.524,-136.757,1
10102,01/03/10 03:59 AM,51.541,-136.689,1
10102,01/03/10 04:20 AM,51.527,-136.669,2
10102,01/03/10 04:42 AM,51.519,-136.655,2
10102,01/03/10 05:37 AM,51.514,-136.587,0
10102,01/03/10 04:32 PM,51.426,-136.365,"B"
10102,01/04/10 02:47 AM,51.263,-135.962,"B"
10102,01/04/10 05:34 AM,51.082,-135.933,"B"
10102,01/04/10 03:38 AM,51.241,-135.871,2
10102,01/04/10 05:18 AM,51.152,-135.808,"A"
10102,01/05/10 05:12 AM,50.956,-135.733,1
10102,01/05/10 04:56 AM,50.957,-135.717,1
10102,01/05/10 02:36 AM,50.943,-135.717,0
10102,01/05/10 03:17 AM,50.957,-135.71,1
10102,01/05/10 04:16 AM,50.96,-135.707,3
10102,01/05/10 02:26 AM,50.952,-135.685,2
10102,01/04/10 03:01 PM,51.058,-135.626,"A"
10102,01/04/10 03:03 PM,51.058,-135.608,"A"
10102,01/06/10 03:13 AM,50.489,-135.494,1
10102,01/06/10 04:05 AM,50.46,-135.494,1
10102,01/06/10 04:37 AM,50.438,-135.48,2
10102,01/06/10 04:53 AM,50.427,-135.455,2
10102,01/06/10 02:13 PM,50.195,-135.239,0
10102,01/06/10 02:39 PM,50.18,-135.198,2
10102,01/07/10 02:36 AM,50.188,-135.091,"A"
10102,01/07/10 02:50 AM,50.192,-135.088,1
10102,01/07/10 02:11 AM,50.185,-135.082,2
10102,01/06/10 02:19 AM,50.538,-135.052,"B"
10102,01/07/10 03:53 AM,50.166,-135.052,"A"
10102,01/07/10 04:16 AM,50.167,-135.039,1
10102,01/07/10 04:28 AM,50.164,-135.038,2
10102,01/08/10 02:02 AM,49.903,-134.245,1
10102,01/08/10 02:56 AM,49.877,-134.236,"A"
10102,01/08/10 03:43 AM,49.847,-134.168,1
10102,01/08/10 03:53 AM,49.85,-134.163,0
10102,01/08/10 04:06 AM,49.833,-134.154,2
10102,01/08/10 05:42 AM,49.759,-134.1,0
10102,01/08/10 05:33 AM,49.782,-134.072,0
10102,01/09/10 03:30 AM,49.504,-133.777,"B"
10102,01/09/10 03:28 AM,49.515,-133.749,2
10102,01/09/10 02:01 PM,49.299,-133.446,"A"
10102,01/09/10 02:11 PM,49.321,-133.322,"B"
10102,01/09/10 02:40 PM,49.269,-133.259,1
10102,01/09/10 03:47 PM,49.24,-133.236,"A"
10102,01/09/10 04:20 PM,49.214,-133.194,1
10102,01/10/10 02:10 AM,49.029,-133.097,"A"
10102,01/10/10 03:16 AM,49.016,-132.921,2
10102,01/10/10 03:14 AM,49.024,-132.915,"A"
10102,01/10/10 03:20 AM,49.023,-132.911,1
10102,01/10/10 04:50 AM,49.017,-132.875,2
10102,01/10/10 04:58 AM,49.017,-132.872,2
10102,01/11/10 03:04 AM,48.759,-131.881,2
10102,01/11/10 02:55 AM,48.767,-131.869,"A"
10102,01/11/10 04:35 AM,48.732,-131.805,2
10102,01/11/10 04:33 AM,48.735,-131.784,0
10102,01/12/10 04:37 AM,48.622,-131.483,"B"
10102,01/12/10 02:33 AM,48.648,-131.457,"A"
10102,01/12/10 05:50 AM,48.62,-131.456,0
10102,01/12/10 05:52 AM,48.621,-131.449,1
10102,01/12/10 04:13 AM,48.616,-131.416,"B"
10102,01/12/10 03:10 PM,48.655,-131.354,"B"
10102,01/12/10 03:10 PM,48.606,-131.352,0
10102,01/13/10 02:33 AM,48.464,-130.947,2
10102,01/13/10 02:40 AM,48.464,-130.936,2
10102,01/13/10 04:22 AM,48.419,-130.893,1
10102,01/13/10 03:51 AM,48.442,-130.885,1
10102,01/13/10 02:03 PM,48.385,-130.874,"A"
10102,01/13/10 03:51 AM,48.435,-130.873,2
10102,01/13/10 05:26 AM,48.381,-130.846,0
10102,01/13/10 05:29 AM,48.387,-130.834,1
10102,01/14/10 03:24 AM,48.286,-130.578,"A"
10102,01/14/10 04:11 AM,48.292,-130.575,1
10102,01/14/10 05:08 AM,48.277,-130.55,2
10102,01/14/10 05:05 AM,48.282,-130.521,2
10102,01/14/10 02:45 PM,48.072,-130.177,0
10102,01/14/10 02:22 PM,48.117,-130.139,"B"
10102,01/14/10 04:02 PM,48.036,-130.085,"B"
10102,01/14/10 04:31 PM,48.012,-130.052,0
10102,01/14/10 05:21 PM,47.981,-130.038,1
10102,01/15/10 03:08 AM,47.808,-129.673,0
10102,01/15/10 03:02 AM,47.763,-129.658,1
10102,01/15/10 03:58 AM,47.734,-129.604,1
10102,01/15/10 04:41 AM,47.71,-129.557,2
10102,01/15/10 04:49 AM,47.709,-129.545,2
10102,01/16/10 02:03 AM,47.28,-128.917,1
10102,01/16/10 02:38 AM,47.266,-128.914,"B"
10102,01/16/10 03:46 AM,47.248,-128.911,"A"
10102,01/16/10 04:18 AM,47.241,-128.905,2
10102,01/16/10 04:26 AM,47.25,-128.904,"A"
10102,01/16/10 02:49 AM,47.264,-128.902,"A"
10102,01/16/10 04:38 PM,47.09,-128.679,"A"
10102,01/16/10 02:25 PM,47.083,-128.646,"A"
10102,01/16/10 03:13 PM,47.057,-128.627,"A"
10102,01/16/10 04:03 PM,47.036,-128.611,2
10102,01/16/10 04:30 PM,47.031,-128.608,1
10102,01/17/10 02:40 AM,46.897,-128.493,"A"
10102,01/17/10 03:35 AM,46.928,-128.377,1
10102,01/17/10 03:56 AM,46.924,-128.359,1
10102,01/18/10 05:24 AM,46.306,-128.347,0
10102,01/17/10 04:07 AM,46.917,-128.341,1
10102,02/01/10 02:19 AM,43.671,-128.338,0
10102,01/17/10 05:34 AM,46.88,-128.32,2
10102,01/17/10 05:47 AM,46.88,-128.313,1
10102,02/02/10 02:52 AM,43.811,-128.058,"B"
10102,02/01/10 03:57 AM,43.733,-128.057,0
10102,02/01/10 04:43 AM,43.742,-128.056,2
10102,02/01/10 03:04 AM,43.738,-128.055,2
10102,02/02/10 02:43 AM,43.799,-128.051,"A"
10102,02/01/10 03:57 AM,43.739,-128.049,1
10102,02/02/10 05:13 AM,43.833,-128.045,1
10102,02/02/10 03:44 AM,43.814,-128.041,2
10102,02/02/10 04:23 AM,43.826,-128.04,2
10102,02/02/10 02:05 AM,43.818,-128.04,1
10102,01/18/10 02:14 AM,46.488,-128.034,"B"
10102,02/01/10 05:32 AM,43.748,-128.029,"A"
10102,02/04/10 02:07 AM,43.833,-128.022,1
10102,02/04/10 05:12 AM,43.834,-128.013,1
10102,02/04/10 04:33 AM,43.832,-128.007,3
10102,02/04/10 03:35 AM,43.832,-128.003,2
10102,01/18/10 03:24 AM,46.441,-128.001,1
10102,01/18/10 03:45 AM,46.434,-127.97,"A"
10102,01/18/10 05:10 AM,46.384,-127.944,1
10102,02/03/10 05:37 AM,43.805,-127.886,2
10102,01/31/10 02:15 PM,43.64,-127.878,2
10102,02/03/10 04:54 AM,43.792,-127.873,3
10102,01/31/10 02:47 PM,43.644,-127.87,1
10102,01/29/10 02:49 AM,44.015,-127.862,"B"
10102,01/29/10 02:51 AM,44.013,-127.855,1
10102,01/31/10 04:29 PM,43.677,-127.853,1
10102,01/31/10 03:53 PM,43.669,-127.851,1
10102,02/03/10 02:29 AM,43.84,-127.85,0
10102,02/03/10 03:15 AM,43.83,-127.847,2
10102,02/03/10 03:57 AM,43.824,-127.845,2
10102,01/31/10 04:30 PM,43.72,-127.845,0
10102,01/29/10 04:32 AM,44.029,-127.831,0
10102,01/31/10 03:28 AM,43.646,-127.829,2
10102,01/29/10 03:18 AM,44.01,-127.826,1
10102,01/29/10 04:56 AM,43.989,-127.826,2
10102,01/31/10 02:26 AM,43.655,-127.826,2
10102,01/21/10 02:53 PM,44.054,-127.823,"B"
10102,01/29/10 04:13 AM,43.995,-127.822,2
10102,01/21/10 03:03 PM,44.047,-127.821,"A"
10102,01/29/10 02:33 AM,44.039,-127.821,"B"
10102,01/30/10 02:24 AM,43.777,-127.821,0
10102,01/30/10 02:58 AM,43.766,-127.807,"A"
10102,01/30/10 02:40 AM,43.763,-127.791,2
10102,01/24/10 02:10 AM,44.101,-127.765,0
10102,01/23/10 05:10 PM,44.037,-127.764,1
10102,01/23/10 05:36 PM,44.033,-127.762,1
10102,01/23/10 02:22 AM,44.09,-127.751,2
10102,01/22/10 02:33 AM,43.988,-127.751,1
10102,01/28/10 03:02 AM,44.07,-127.748,2
10102,01/22/10 05:16 AM,43.961,-127.748,1
10102,01/28/10 03:38 AM,44.071,-127.747,1
10102,01/22/10 02:18 AM,43.997,-127.745,1
10102,01/24/10 02:50 AM,44.09,-127.743,"B"
10102,01/28/10 05:18 AM,44.082,-127.743,1
10102,01/28/10 02:58 AM,44.067,-127.741,1
10102,01/23/10 04:22 PM,44.053,-127.74,2
10102,01/28/10 04:38 AM,44.077,-127.739,2
10102,01/22/10 04:01 AM,43.975,-127.738,1
10102,01/22/10 04:15 AM,43.993,-127.732,"A"
10102,01/30/10 02:37 PM,43.777,-127.729,"B"
10102,01/30/10 02:56 PM,43.772,-127.729,"A"
10102,01/30/10 05:44 PM,43.683,-127.729,2
10102,01/23/10 03:45 PM,44.071,-127.721,"B"
10102,01/30/10 04:04 PM,43.726,-127.718,"B"
10102,01/24/10 03:50 AM,44.105,-127.712,1
10102,01/30/10 04:51 PM,43.718,-127.709,2
10102,01/24/10 04:30 AM,44.107,-127.706,1
10102,01/24/10 05:01 AM,44.103,-127.705,1
10102,01/24/10 03:21 AM,44.065,-127.691,"A"
10102,01/30/10 04:38 PM,43.722,-127.69,2
10102,01/23/10 02:37 PM,44.088,-127.675,"A"
10102,02/05/10 03:08 AM,43.495,-127.669,1
10102,02/05/10 03:11 AM,43.497,-127.661,0
10102,01/19/10 05:07 AM,45.486,-127.615,"A"
10102,01/19/10 03:12 AM,45.598,-127.605,"B"
10102,01/19/10 03:25 AM,45.59,-127.589,"A"
10102,01/19/10 04:48 AM,45.508,-127.589,0
10102,02/05/10 04:12 AM,43.479,-127.577,0
10102,01/21/10 05:38 AM,44.316,-127.575,0
10102,01/20/10 02:57 AM,44.892,-127.544,"A"
10102,02/05/10 04:49 AM,43.464,-127.544,1
10102,01/20/10 04:25 AM,44.858,-127.515,2
10102,01/20/10 04:43 AM,44.849,-127.512,1
10102,01/25/10 04:40 AM,44.18,-127.512,2
10102,01/25/10 02:45 AM,44.177,-127.509,1
10102,01/21/10 04:00 AM,44.379,-127.502,1
10102,01/25/10 04:08 AM,44.176,-127.498,1
10102,01/25/10 03:04 AM,44.171,-127.49,"B"
10102,01/25/10 03:38 AM,44.177,-127.489,1
10102,02/05/10 05:51 AM,43.441,-127.485,1
10102,01/25/10 02:02 AM,44.16,-127.446,0
10102,01/27/10 05:53 PM,44.083,-127.445,0
10102,01/27/10 05:12 PM,44.078,-127.424,3
10102,01/27/10 05:14 PM,44.06,-127.424,0
10102,01/27/10 03:50 PM,44.037,-127.404,0
10102,01/26/10 02:40 AM,44.187,-127.38,"A"
10102,01/27/10 03:34 PM,44.052,-127.369,1
10102,01/26/10 02:22 AM,44.129,-127.365,1
10102,01/25/10 02:30 AM,44.133,-127.344,"A"
10102,01/26/10 03:27 AM,44.138,-127.336,2
10102,01/26/10 03:45 AM,44.142,-127.33,2
10102,01/26/10 02:05 PM,44.075,-127.329,2
10102,02/06/10 03:51 AM,43.18,-126.616,"A"
10102,02/06/10 04:27 AM,43.191,-126.613,1
10102,02/06/10 02:57 AM,43.174,-126.606,3
10102,02/06/10 02:48 AM,43.177,-126.604,0
10102,02/06/10 05:31 AM,43.212,-126.573,0
10102,03/10/10 03:23 AM,42.81,-126.549,"A"
10102,02/18/10 02:36 PM,43.322,-126.461,3
10102,02/18/10 03:21 PM,43.317,-126.428,1
10102,03/07/10 04:51 AM,43.224,-126.409,1
10102,03/07/10 03:11 AM,43.238,-126.407,"B"
10102,03/07/10 03:56 AM,43.223,-126.406,1
10102,03/07/10 03:51 AM,43.23,-126.405,2
10102,03/07/10 05:31 AM,43.22,-126.405,1
10102,02/18/10 04:15 PM,43.302,-126.404,1
10102,02/18/10 05:00 PM,43.291,-126.394,1
10102,02/18/10 05:01 PM,43.291,-126.393,2
10102,03/06/10 02:02 PM,43.377,-126.362,1
10102,02/19/10 02:05 AM,43.318,-126.348,0
10102,02/19/10 02:44 AM,43.371,-126.346,0
10102,02/17/10 03:24 AM,43.508,-126.339,1
10102,02/17/10 04:08 AM,43.5,-126.332,1
10102,02/17/10 03:31 AM,43.504,-126.331,1
10102,02/17/10 02:27 AM,43.507,-126.329,1
10102,02/19/10 02:45 AM,43.378,-126.329,0
10102,02/19/10 02:45 AM,43.346,-126.323,1
10102,02/17/10 05:09 AM,43.485,-126.322,1
10102,02/19/10 03:44 AM,43.361,-126.321,2
10102,02/17/10 05:03 AM,43.488,-126.316,2
10102,02/19/10 04:20 AM,43.373,-126.315,1
10102,02/19/10 04:20 AM,43.375,-126.31,2
10102,03/06/10 02:25 AM,43.405,-126.299,1
10102,03/06/10 03:31 AM,43.402,-126.254,2
10102,03/06/10 04:09 AM,43.416,-126.247,0
10102,03/06/10 04:12 AM,43.411,-126.243,2
10102,03/06/10 05:52 AM,43.4,-126.243,2
10102,03/06/10 05:13 AM,43.397,-126.243,0
10102,02/15/10 05:56 PM,43.386,-126.221,"B"
10102,02/16/10 02:17 AM,43.44,-126.22,2
10102,02/16/10 03:43 AM,43.45,-126.217,"A"
10102,02/16/10 02:39 AM,43.444,-126.215,2
10102,02/07/10 04:25 AM,43.125,-126.214,0
10102,02/07/10 02:34 AM,43.161,-126.201,"B"
10102,02/16/10 05:34 AM,43.471,-126.194,2
10102,02/16/10 05:24 AM,43.468,-126.188,0
10102,02/07/10 03:31 AM,43.146,-126.179,0
10102,02/07/10 03:04 PM,42.968,-126.159,1
10102,02/07/10 02:47 PM,42.959,-126.159,2
10102,02/15/10 04:52 PM,43.402,-126.158,1
10102,02/07/10 04:07 AM,43.132,-126.15,1
10102,02/15/10 04:33 PM,43.399,-126.149,0
10102,02/07/10 05:43 AM,43.086,-126.136,2
10102,02/15/10 04:19 PM,43.39,-126.133,0
10102,02/07/10 05:10 AM,43.096,-126.13,0
10102,03/08/10 05:08 AM,43.072,-126.12,0
10102,03/11/10 03:08 AM,42.846,-126.114,2
10102,03/11/10 04:56 AM,42.857,-126.11,0
10102,03/11/10 04:07 AM,42.853,-126.11,2
10102,03/11/10 03:16 AM,42.842,-126.11,"B"
10102,03/09/10 02:14 AM,42.855,-126.104,1
10102,03/11/10 05:48 AM,42.867,-126.102,2
10102,03/08/10 02:37 AM,43.071,-126.095,"A"
10102,03/08/10 03:32 AM,43.101,-126.092,"A"
10102,03/08/10 02:05 AM,43.087,-126.092,2
10102,03/08/10 04:28 AM,43.087,-126.086,3
10102,02/15/10 02:55 PM,43.362,-126.085,2
10102,03/03/10 05:14 AM,43.149,-126.084,0
10102,03/08/10 03:44 AM,43.084,-126.083,2
10102,03/09/10 04:49 AM,42.856,-126.081,1
10102,03/09/10 03:31 AM,42.857,-126.08,"A"
10102,03/08/10 02:48 AM,43.081,-126.077,1
10102,03/09/10 03:10 AM,42.836,-126.07,0
10102,02/08/10 02:21 PM,42.88,-126.062,3
10102,02/20/10 02:19 AM,43.285,-126.048,"B"
10102,03/03/10 03:03 AM,43.138,-126.046,1
10102,03/03/10 03:34 AM,43.138,-126.043,1
10102,03/03/10 03:02 AM,43.137,-126.04,2
10102,03/10/10 04:27 AM,42.859,-126.039,0
10102,03/03/10 04:43 AM,43.153,-126.038,1
10102,02/08/10 02:56 PM,42.881,-126.026,2
10102,03/10/10 03:41 AM,42.883,-126.022,1
10102,03/10/10 05:21 AM,42.867,-126.012,3
10102,02/20/10 03:32 AM,43.26,-125.991,1
10102,02/08/10 04:15 AM,42.865,-125.99,0
10102,02/08/10 03:39 AM,42.862,-125.988,2
10102,03/05/10 04:33 AM,43.244,-125.982,2
10102,03/05/10 02:53 AM,43.23,-125.98,"B"
10102,03/05/10 03:57 AM,43.244,-125.979,1
10102,03/05/10 04:20 AM,43.228,-125.976,1
10102,03/05/10 03:01 PM,43.334,-125.973,1
10102,03/05/10 05:37 AM,43.251,-125.973,3
10102,03/12/10 02:41 AM,42.807,-125.972,"B"
10102,02/20/10 04:01 AM,43.247,-125.966,2
10102,03/04/10 02:48 PM,43.166,-125.954,"B"
10102,03/04/10 02:50 AM,43.168,-125.952,2
10102,03/05/10 02:22 PM,43.325,-125.948,3
10102,02/20/10 05:40 AM,43.222,-125.948,2
10102,03/05/10 02:38 AM,43.227,-125.947,1
10102,02/20/10 05:39 AM,43.222,-125.946,2
10102,03/04/10 04:33 AM,43.159,-125.945,"A"
10102,02/28/10 05:53 AM,43.322,-125.943,"A"
10102,02/08/10 04:46 AM,42.844,-125.942,1
10102,03/04/10 03:14 AM,43.169,-125.94,"B"
10102,03/04/10 04:20 AM,43.159,-125.932,2
10102,03/05/10 02:09 AM,43.209,-125.93,1
10102,03/04/10 04:53 AM,43.16,-125.93,1
10102,03/12/10 02:55 AM,42.811,-125.929,1
10102,02/28/10 04:37 AM,43.313,-125.928,"A"
10102,02/27/10 02:08 AM,43.156,-125.927,0
10102,02/08/10 05:04 PM,42.849,-125.926,2
10102,03/12/10 04:33 AM,42.818,-125.921,1
10102,03/12/10 03:47 AM,42.815,-125.921,1
10102,02/28/10 04:14 AM,43.308,-125.916,"B"
10102,03/12/10 02:54 AM,42.815,-125.907,"B"
10102,02/27/10 02:54 AM,42.933,-125.905,"A"
10102,02/09/10 04:01 AM,42.873,-125.904,1
10102,02/09/10 03:17 AM,42.855,-125.904,2
10102,02/09/10 02:51 AM,42.859,-125.902,0
10102,02/09/10 02:21 AM,42.844,-125.902,2
10102,02/27/10 04:37 AM,43.212,-125.9,2
10102,02/09/10 02:02 PM,42.866,-125.891,1
10102,02/27/10 03:18 AM,43.194,-125.888,0
10102,02/09/10 02:40 PM,42.854,-125.887,2
10102,02/27/10 03:49 AM,43.203,-125.884,1
10102,02/11/10 05:23 AM,43.248,-125.883,"B"
10102,02/27/10 04:55 AM,43.222,-125.883,2
10102,02/27/10 02:57 AM,43.184,-125.883,1
10102,02/10/10 02:55 AM,42.989,-125.867,1
10102,03/02/10 03:34 PM,43.328,-125.866,0
10102,03/02/10 04:08 PM,43.318,-125.863,"B"
10102,03/02/10 03:33 PM,43.329,-125.859,1
10102,02/10/10 03:49 AM,42.978,-125.852,1
10102,02/10/10 04:09 AM,42.988,-125.851,2
10102,02/10/10 04:33 AM,42.981,-125.851,2
10102,02/08/10 04:30 PM,42.803,-125.845,"A"
10102,03/02/10 03:55 AM,43.287,-125.844,1
10102,02/28/10 02:36 AM,43.259,-125.836,"A"
10102,03/02/10 05:34 AM,43.302,-125.824,1
10102,02/11/10 03:39 AM,43.265,-125.82,0
10102,03/02/10 05:07 AM,43.297,-125.819,1
10102,02/11/10 02:01 AM,43.282,-125.819,0
10102,02/11/10 02:32 AM,43.27,-125.815,0
10102,02/11/10 03:46 AM,43.279,-125.808,1
10102,02/11/10 02:36 AM,43.313,-125.797,0
10102,02/20/10 02:12 PM,43.164,-125.776,2
10102,02/23/10 04:55 PM,43.069,-125.766,0
10102,02/20/10 02:35 PM,43.163,-125.763,"A"
10102,02/20/10 04:17 PM,43.106,-125.763,0
10102,02/20/10 04:15 PM,43.135,-125.748,1
10102,02/20/10 03:52 PM,43.132,-125.735,3
10102,03/13/10 02:44 AM,42.673,-125.735,1
10102,02/28/10 02:00 AM,43.333,-125.726,"A"
10102,02/12/10 02:12 AM,43.387,-125.722,1
10102,03/13/10 02:15 AM,42.686,-125.722,0
10102,03/13/10 03:25 AM,42.671,-125.718,"B"
10102,03/13/10 04:26 AM,42.645,-125.718,"A"
10102,03/13/10 04:10 AM,42.655,-125.717,1
10102,03/13/10 05:03 AM,42.614,-125.705,0
10102,03/13/10 02:31 AM,42.664,-125.704,0
10102,02/12/10 03:28 AM,43.387,-125.69,1
10102,02/12/10 03:48 AM,43.374,-125.688,1
10102,03/13/10 05:51 AM,42.609,-125.682,1
10102,03/01/10 02:06 AM,43.444,-125.68,3
10102,02/12/10 05:05 AM,43.376,-125.679,1
10102,02/23/10 04:54 PM,43.038,-125.674,0
